GLAM Project
NASA/GSFC/GIMMS
USDA/FAS/IPAD
Created on 2023-02-06 04:17:33 UTC

DB VERSION,v11
SAT,Terra EOS AM
PRODUCT,MODIS NDVI 8-day
MEAN,2001-2021
MASK,MOD44W_2009_land
SHAPE,ADM
ID(s),38806
MAX SAMPLE COUNT,11799633

ORDINAL DATE,START DATE,END DATE,SOURCE,SAMPLE VALUE,SAMPLE COUNT,MEAN VALUE,MEAN COUNT,ANOM VALUE,MIN VALUE,MAX VALUE
2004-257,2004-09-13,2004-09-20,STD,0.691,9991832,0.697,11799633,-0.006,0.653,0.731
2004-265,2004-09-21,2004-09-28,STD,0.677,10300646,0.687,11799633,-0.010,0.648,0.718
2004-273,2004-09-29,2004-10-06,STD,0.664,10343675,0.670,11799633,-0.006,0.645,0.719
2004-281,2004-10-07,2004-10-14,STD,0.632,11402214,0.654,11799633,-0.022,0.629,0.694
2004-289,2004-10-15,2004-10-22,STD,0.618,11360449,0.635,11799633,-0.017,0.601,0.683
2004-297,2004-10-23,2004-10-30,STD,0.580,10708777,0.622,11799633,-0.042,0.580,0.672
2004-305,2004-10-31,2004-11-07,STD,0.570,11061919,0.595,11799633,-0.025,0.537,0.647
2004-313,2004-11-08,2004-11-15,STD,0.530,11705880,0.569,11799633,-0.039,0.499,0.624
2004-321,2004-11-16,2004-11-23,STD,0.493,11040906,0.537,11799633,-0.044,0.469,0.587
2004-329,2004-11-24,2004-12-01,STD,0.469,11703182,0.507,11799633,-0.038,0.429,0.582
2004-337,2004-12-02,2004-12-09,STD,0.441,11778427,0.471,11799633,-0.030,0.398,0.551
2004-345,2004-12-10,2004-12-17,STD,0.405,11708370,0.440,11799633,-0.035,0.378,0.535
2004-353,2004-12-18,2004-12-25,STD,0.379,11747854,0.405,11799633,-0.026,0.344,0.501
2004-361,2004-12-26,2005-01-02,STD,0.343,11794655,0.381,11799633,-0.038,0.331,0.481
2005-001,2005-01-01,2005-01-08,STD,0.329,11799583,0.365,11799633,-0.036,0.320,0.446
2005-009,2005-01-09,2005-01-16,STD,0.299,11783926,0.346,11799633,-0.047,0.299,0.430
2005-017,2005-01-17,2005-01-24,STD,0.299,11728445,0.334,11799633,-0.035,0.299,0.399
2005-025,2005-01-25,2005-02-01,STD,0.285,11689927,0.324,11799633,-0.039,0.285,0.394
2005-033,2005-02-02,2005-02-09,STD,0.267,11769670,0.317,11799633,-0.050,0.267,0.389
2005-041,2005-02-10,2005-02-17,STD,0.286,11775928,0.313,11799633,-0.027,0.280,0.370
2005-049,2005-02-18,2005-02-25,STD,0.288,11799579,0.312,11799633,-0.024,0.270,0.371
2005-057,2005-02-26,2005-03-05,STD,0.284,11618356,0.311,11799633,-0.027,0.267,0.364
2005-065,2005-03-06,2005-03-13,STD,0.283,11637188,0.318,11799633,-0.035,0.236,0.364
2005-073,2005-03-14,2005-03-21,STD,0.296,10856672,0.323,11799633,-0.027,0.273,0.373
2005-081,2005-03-22,2005-03-29,STD,0.299,11750872,0.326,11799633,-0.027,0.262,0.390
2005-089,2005-03-30,2005-04-06,STD,0.296,11725152,0.345,11799633,-0.049,0.296,0.402
2005-097,2005-04-07,2005-04-14,STD,0.285,11320311,0.360,11799633,-0.075,0.285,0.415
2005-105,2005-04-15,2005-04-22,STD,0.306,9142547,0.374,11799633,-0.068,0.306,0.453
2005-113,2005-04-23,2005-04-30,STD,0.336,10499715,0.398,11799633,-0.062,0.336,0.478
2005-121,2005-05-01,2005-05-08,STD,0.361,8807545,0.428,11799633,-0.067,0.361,0.538
2005-129,2005-05-09,2005-05-16,STD,0.402,11368910,0.468,11799633,-0.066,0.397,0.608
2005-137,2005-05-17,2005-05-24,STD,0.403,10271740,0.501,11799633,-0.098,0.386,0.612
2005-145,2005-05-25,2005-06-01,STD,0.504,9981793,0.543,11799633,-0.039,0.473,0.630
2005-153,2005-06-02,2005-06-09,STD,0.527,8042110,0.568,11799633,-0.041,0.484,0.653
2005-161,2005-06-10,2005-06-17,STD,0.585,9595841,0.589,11799633,-0.004,0.503,0.650
2005-169,2005-06-18,2005-06-25,STD,0.604,9178151,0.620,11799633,-0.016,0.550,0.690
2005-177,2005-06-26,2005-07-03,STD,0.626,10064307,0.651,11799621,-0.025,0.562,0.769
2005-185,2005-07-04,2005-07-11,STD,0.685,9110570,0.671,11799622,0.014,0.590,0.738
2005-193,2005-07-12,2005-07-19,STD,0.649,10644293,0.683,11799633,-0.034,0.612,0.772
2005-201,2005-07-20,2005-07-27,STD,0.695,10530447,0.701,11799472,-0.006,0.638,0.763
2005-209,2005-07-28,2005-08-04,STD,0.701,7364019,0.714,11799633,-0.013,0.652,0.764
2005-217,2005-08-05,2005-08-12,STD,0.695,10422050,0.720,11799625,-0.025,0.650,0.766
2005-225,2005-08-13,2005-08-20,STD,0.724,7870912,0.723,11799629,0.001,0.664,0.765
2005-233,2005-08-21,2005-08-28,STD,0.729,8958011,0.725,11799633,0.004,0.674,0.766
2005-241,2005-08-29,2005-09-05,STD,0.712,10796376,0.716,11799633,-0.004,0.679,0.762
2005-249,2005-09-06,2005-09-13,STD,0.720,7429929,0.707,11799633,0.013,0.667,0.753
2005-257,2005-09-14,2005-09-21,STD,0.694,9664396,0.697,11799633,-0.003,0.653,0.731
2005-265,2005-09-22,2005-09-29,STD,0.689,11150730,0.687,11799633,0.002,0.648,0.718
2005-273,2005-09-30,2005-10-07,STD,0.649,11418097,0.670,11799633,-0.021,0.645,0.719
2005-281,2005-10-08,2005-10-15,STD,0.654,10020912,0.654,11799633,0.000,0.629,0.694
2005-289,2005-10-16,2005-10-23,STD,0.621,11070264,0.635,11799633,-0.014,0.601,0.683
2005-297,2005-10-24,2005-10-31,STD,0.614,11305638,0.622,11799633,-0.008,0.580,0.672
2005-305,2005-11-01,2005-11-08,STD,0.579,11426410,0.595,11799633,-0.016,0.537,0.647
2005-313,2005-11-09,2005-11-16,STD,0.537,11719725,0.569,11799633,-0.032,0.499,0.624
2005-321,2005-11-17,2005-11-24,STD,0.501,11689590,0.537,11799633,-0.036,0.469,0.587
2005-329,2005-11-25,2005-12-02,STD,0.447,11722301,0.507,11799633,-0.060,0.429,0.582
2005-337,2005-12-03,2005-12-10,STD,0.410,11780947,0.471,11799633,-0.061,0.398,0.551
2005-345,2005-12-11,2005-12-18,STD,0.381,11799419,0.440,11799633,-0.059,0.378,0.535
2005-353,2005-12-19,2005-12-26,STD,0.352,11799629,0.405,11799633,-0.053,0.344,0.501
2005-361,2005-12-27,2006-01-03,STD,0.331,11795175,0.381,11799633,-0.050,0.331,0.481
2006-001,2006-01-01,2006-01-08,STD,0.320,11798661,0.365,11799633,-0.045,0.320,0.446
2006-009,2006-01-09,2006-01-16,STD,0.316,11715604,0.346,11799633,-0.030,0.299,0.430
2006-017,2006-01-17,2006-01-24,STD,0.316,11791816,0.334,11799633,-0.018,0.299,0.399
2006-025,2006-01-25,2006-02-01,STD,0.301,11799513,0.324,11799633,-0.023,0.285,0.394
2006-033,2006-02-02,2006-02-09,STD,0.301,11797430,0.317,11799633,-0.016,0.267,0.389
2006-041,2006-02-10,2006-02-17,STD,0.289,11776431,0.313,11799633,-0.024,0.280,0.370
2006-049,2006-02-18,2006-02-25,STD,0.292,11564100,0.312,11799633,-0.020,0.270,0.371
2006-057,2006-02-26,2006-03-05,STD,0.267,11792623,0.311,11799633,-0.044,0.267,0.364
2006-065,2006-03-06,2006-03-13,STD,0.265,11253357,0.318,11799633,-0.053,0.236,0.364
2006-073,2006-03-14,2006-03-21,STD,0.307,11619174,0.323,11799633,-0.016,0.273,0.373
2006-081,2006-03-22,2006-03-29,STD,0.312,10823653,0.326,11799633,-0.014,0.262,0.390
2006-089,2006-03-30,2006-04-06,STD,0.327,11722226,0.345,11799633,-0.018,0.296,0.402
2006-097,2006-04-07,2006-04-14,STD,0.332,11383774,0.360,11799633,-0.028,0.285,0.415
